v_1;v_2;v_3;v_4;v_5;v_6;v_7;v_8;v_9;v_10;v_11;v_12;target
0.80251;0.31293;221.945;0.63165;107.565;0.0644;0.53775;0.46428;0.51127;0.36548;0.46316;-172.911;2.149.329.664.876.310
0.89629;-11.753;0.36625;265.937;-0.4261;-0.41591;0.46331;-0.53707;-0.9038;0.10519;0.11251;-0.42384;2.156.508.010.086.020
161.587;-104.879;128.846;0.08989;0.72862;131.685;139.045;112.148;134.414;0.05558;-192.734;-0.07652;2.162.349.123.862.300
0.23153;0.85985;0.53563;147.783;120.407;-0.54984;-150.282;0.02539;0.70266;0.50637;-0.1416;0.17435;2.162.351.656.258.230
0.25669;-0.92206;-0.81836;0.33565;-0.25126;-0.84657;-0.52937;135.951;-0.73209;-0.14947;-0.42441;-0.2223;2.163.640.221.091.240
0.78685;164.018;-0.67105;0.52361;123.713;-0.27871;-0.22569;0.74918;0.20265;-0.1688;-0.12396;-233.948;2.165.688.730.111.650
0.04122;0.03699;0.26475;0.83364;-0.41507;-0.17746;-0.07227;-0.71391;0.30859;-0.42162;0.3324;-0.56294;2.171.694.807.429.140
0.42654;-0.29902;155.011;165.931;0.88277;-0.45978;-0.04458;0.0303;0.62379;176.925;-0.18518;0.04884;2.187.877.798.683.130
163.954;0.5591;0.73764;0.10837;0.66606;107.399;0.94619;0.51036;-129.171;-0.0692;-127.794;119.862;2.189.274.384.144.470
-0.12212;-0.22992;0.28758;0.58146;222.604;105.947;0.40066;-0.77614;0.6112;111.251;0.56877;-0.8507;2.196.979.224.852.020
-0.32432;-0.44929;-0.54749;0.4052;269.817;0.0771;0.42586;-0.23651;-0.32395;-0.56465;-0.77027;-0.31351;2.201.127.114.096.140
0.75588;0.84088;0.86967;0.16815;147.297;-0.01517;-179.599;-0.94136;-0.80905;174.333;110.306;-0.87085;2.209.851.976.361.550
12.003;0.06337;0.44075;-0.88294;186.964;-0.96348;-0.5303;-0.14606;0.00827;-119.855;-0.50209;-0.85698;2.241.812.484.315.570
-0.07778;160.127;0.0036;0.58829;0.02144;256.822;107.103;0.7221;-0.97836;129.982;-10.778;131.047;2.244.669.410.754.570
-125.246;-136.909;195.784;0.16015;15.431;0.69516;-0.82333;0.79226;0.19486;-117.485;0.61607;0.60787;2.257.210.091.398.660
0.73295;0.11409;-0.92336;-205.118;0.72088;-0.57618;-11.138;-239.838;0.04474;0.02192;164.841;0.99533;2.262.494.614.058.900
-0.64751;0.98532;0.69789;-0.53806;125.617;140.412;0.13142;127.629;0.4535;233.285;161.992;-127.578;2.281.871.220.641.900
-0.09166;-0.46601;135.083;196.867;119.495;-0.73043;-0.02534;-0.01825;-0.21041;0.59548;208.096;-0.38309;2.289.031.946.453.900
0.23562;0.77569;-0.15292;105.765;-0.82672;-0.65811;-18.339;-0.59673;-118.846;-0.01201;0.86269;-0.88306;2.306.499.271.832.300
102.461;-0.04635;203.914;14.929;0.6;-0.04682;0.18276;0.72232;0.22283;-125.292;-16.888;0.23738;2.330.969.307.977.190
15.422;0.59956;0.2096;0.76135;0.53774;-0.10106;-137.228;0.63356;117.586;-127.756;-182.331;-0.93402;2.340.356.050.681.620
195.588;0.64128;0.76514;-153.251;157.277;149.459;0.79186;-165.015;0.34944;-0.24511;-0.31689;-0.98921;2.358.275.645.849.860
114.198;-0.54552;-0.51074;-0.70366;-0.51924;0.08786;0.7904;0.45962;0.55047;116.265;-0.39406;-0.94563;2.389.145.007.278.490
0.4741;11.099;-0.71916;-0.03051;229.607;141.822;-224.892;-118.614;-135.491;-0.89987;-0.60288;-0.79779;2.396.593.148.299.260
216.914;-10.781;-0.97532;124.902;-0.56292;0.03508;-12.375;-0.63127;-0.32837;0.2302;-0.56008;-174.411;2.402.479.757.833.350
0.60325;0.11159;0.62116;-0.15155;-0.41417;-0.63223;13.921;-0.2388;0.37372;0.30383;122.927;-0.67022;2.435.010.881.186.870
-0.20844;179.906;-0.55974;0.34988;266.772;101.375;-0.18929;13.894;-0.44518;-0.71615;175.174;-0.26543;2.435.123.606.163.910
150.601;-0.79149;-0.0403;-0.53172;14.237;0.61938;0.68836;-0.76891;-0.92805;0.74052;0.44368;-164.616;2.444.986.674.334.470
-0.55709;211.922;0.82382;0.65069;0.51167;-0.15147;0.77938;0.8225;-0.24994;-0.68461;-0.5477;220.131;2.447.618.762.753.530
0.68457;-115.245;-11.967;0.47939;167.327;0.491;-0.59441;-0.49425;-0.57599;19.018;0.35355;0.78184;2.449.754.301.455.900
0.2084;-0.88868;0.29076;-0.55885;0.55451;0.6666;0.35525;0.1776;-0.06447;-0.19185;-143.868;125.547;2.482.685.023.314.130
0.79928;-0.93299;-108.807;0.98209;126.224;-0.2719;0.9502;0.63218;-0.0015;0.1479;-0.07692;-123.047;2.482.708.073.427.960
-0.80765;117.399;-0.72592;122.352;0.32562;-0.60888;0.84565;-195.613;231.674;-155.288;0.38838;-0.38487;2.498.032.936.049.340
0.50063;0.89355;0.1986;0.80073;-0.84742;-0.88783;-0.50533;178.213;17.067;0.49017;-0.13664;13.273;2.502.129.012.878.800
0.0107;0.72737;-0.61746;-0.97653;0.7723;0.11614;-103.307;0.10503;-0.6162;-163.137;239.132;-0.60843;2.559.650.990.672.730
-0.04289;193.812;0.38566;0.11366;294.646;0.90421;0.08301;-0.63762;-0.58833;-0.94087;-0.12739;-0.46056;2.562.720.816.132.340
0.36507;-0.6446;-0.50611;-0.67533;0.3377;-14.401;-0.44543;-168.632;-0.09755;-0.93866;0.11;0.49907;2.564.053.929.769.230
119.075;28.203;-0.69313;-0.22621;180.104;0.48687;-126.412;-0.48275;159.821;-0.52074;-0.4301;-0.03551;2.579.466.566.342.360
100.219;0.20052;-0.02191;0.23787;-0.95289;-13.047;-0.20046;0.9681;141.426;0.93645;-0.93918;117.705;2.586.326.627.226.940
0.36643;-0.27192;-0.31803;103.521;174.922;-0.72776;109.594;0.47708;141.469;110.228;119.342;0.85739;2.593.273.947.888.570
0.51238;-148.359;117.281;241.676;0.82839;118.631;102.633;0.16857;0.81661;0.65184;-145.282;-0.30015;2.596.519.936.810.680
221.674;-127.234;-0.33615;105.268;-0.28851;0.50011;-0.45065;-173.684;0.80605;112.729;-0.15524;-0.81201;2.596.688.224.728.200
0.85922;0.11203;113.163;0.22448;185.914;0.79948;-170.758;-0.97702;0.6931;-0.31151;-0.03058;-0.27808;2.599.233.237.768.310
13.715;-0.09223;0.66601;-0.50659;-0.89891;0.14595;0.8077;0.92519;-164.545;-119.644;-0.3655;-0.50002;2.599.813.366.822.240
343.368;-146.277;115.614;-115.036;-0.21642;0.21041;10.137;-158.636;0.77531;0.02718;101.959;0.55391;2.615.750.067.146.090
-0.41507;-204.523;-0.89215;154.291;243.015;-130.517;0.51411;-0.68316;12.397;0.87822;-0.05389;-0.28822;2.621.145.251.550.160
28.276;0.00492;0.15002;181.105;-152.132;0.44046;-11.414;0.00176;-0.45125;-103.708;0.144;163.785;2.624.499.028.425.480
137.432;0.37887;0.92862;171.682;0.46102;0.1579;-0.58628;0.58063;-0.24967;-0.43639;-271.267;100.252;2.624.934.546.803.240
171.751;0.35912;0.26221;0.81521;0.63717;-0.6213;-220.304;-0.93292;0.52761;-0.025;-185.006;0.07973;2.630.070.030.455.680
141.272;-0.16895;-116.194;0.41533;109.228;-159.308;-159.131;172.952;-0.04558;-0.62687;0.37108;0.81156;2.635.489.871.506.320
0.62995;-0.23545;0.84396;-0.83641;286.783;-0.12603;118.046;0.07607;0.05211;-120.347;0.5317;-0.37246;2.636.974.637.734.670
105.887;-0.31318;-0.41125;182.147;0.68705;-0.05525;-100.884;0.76006;-0.65364;-0.81248;-159.901;131.024;2.645.664.816.567.320
0.25045;0.16398;-0.627;137.593;-0.96939;-0.1542;0.4542;0.81961;-0.85252;-0.30457;0.22509;-139.247;2.693.532.988.044.630
169.958;-0.89706;0.06637;0.42217;0.89425;-119.582;-0.76964;0.87086;-0.23596;127.602;-0.32214;-102.476;2.705.778.713.835.510
0.79586;-0.79784;-0.4488;0.09617;205.286;-105.516;121.804;0.19567;142.088;-133.474;122.724;-0.29127;2.715.964.248.618.460
154.231;209.579;105.665;0.25468;106.998;-183.814;0.2127;0.24807;-0.58982;-128.985;144.242;0.28138;2.724.366.927.181.760
112.002;130.339;-0.12994;0.88902;115.153;144.573;0.85567;-148.748;0.43656;-12.107;0.99868;0.77795;2.728.100.326.070.770
0.55751;-0.21996;-0.74764;-121.851;0.64336;0.46934;-0.35266;0.91233;-0.7067;-0.25204;-139.784;124.196;2.740.442.538.377.380
-0.61733;0.57709;0.46262;0.48789;0.74464;197.327;0.34193;-161.925;0.15483;0.5821;-0.73343;-0.42746;2.745.404.401.625.540
260.061;-0.82747;0.04769;-0.85327;0.87251;-1.079;0.05117;-106.586;-112.787;0.64686;-0.49305;-0.86592;2.798.381.553.470.210
108.455;-0.18003;-103.627;0.07559;181.667;-0.4696;-0.05266;-0.25942;0.39848;-0.12678;139.639;-0.6806;2.799.726.038.138.610
195.723;0.91884;-0.13948;-0.28958;113.161;-0.10397;-0.44677;0.05631;0.24282;-214.016;0.59436;-242.833;2.800.396.632.614.900
-0.57906;0.73863;0.32662;0.20236;0.70555;-16.385;-0.135;0.17979;-145.332;-0.83633;17.365;-0.26351;2.807.157.672.315.750
284.902;-125.825;-135.739;0.95181;-0.68677;0.57055;0.50386;0.81323;-345.736;147.142;-0.08502;169.624;2.827.368.660.423.690
0.03093;0.7478;-0.64931;0.57264;-0.1267;-124.113;-199.201;195.924;13.324;131.707;0.16274;-0.05677;2.851.996.608.388.080
104.213;107.486;0.26291;0.65027;163.361;-105.607;-0.14948;0.2881;0.30222;0.70191;0.1827;0.07886;2.861.704.947.902.060
0.68403;0.26133;146.706;0.83259;202.969;17.514;155.577;120.096;-0.02289;0.02365;-0.35317;-11.657;2.918.224.562.575.050
110.611;0.52095;0.5937;166.932;0.91139;-100.009;129.672;14.211;-140.214;0.89506;0.40767;-0.8099;2.940.179.223.059.740
0.39004;-0.50498;-0.7754;16.556;176.856;-181.707;-0.41144;-0.01598;131.707;0.30884;0.42804;0.72529;2.957.642.435.217.190
259.791;-0.20367;0.65259;-0.5425;0.97568;-100.955;164.817;0.29316;-0.45327;0.91112;-200.319;0.57316;2.966.387.602.727.480
0.32929;-0.18472;0.63219;114.499;-0.91432;0.77729;-12.136;-0.78168;-148.341;0.77663;0.80301;-0.33021;2.966.989.671.995.190
-0.3123;-0.01255;-0.16972;0.36236;0.43726;0.04138;0.56677;0.83279;0.37524;-0.20153;0.10658;100.173;2.971.394.670.061.390
-0.54162;0.9911;-0.47629;-0.33227;0.86097;-0.15743;-0.20229;19.715;-0.19604;-216.409;0.38344;0.4646;2.973.980.389.410.980
127.308;-0.08549;0.10862;0.61766;153.604;-0.75273;0.04958;0.59728;0.63098;0.14847;0.0863;-0.22065;2.982.501.824.966.730
0.93208;-0.76311;-0.53047;-169.736;0.51642;0.96999;-0.01774;-112.416;-108.039;-122.289;-0.67501;-0.46737;2.987.023.921.985.080
-0.30982;-0.83311;17.719;0.44485;0.26622;0.42543;0.04011;0.01982;156.361;176.982;147.212;0.40389;2.993.934.667.970.780
0.28581;-0.07017;0.26571;-124.604;0.87817;-0.32864;-158.242;0.44538;-120.964;-105.117;0.16572;122.428;2.998.592.089.784.550
236.746;-0.26148;-0.30725;0.12221;0.62965;209.723;-0.46713;-136.123;-220.538;0.22239;0.18695;0.61854;2.998.695.643.544.920
-0.38811;-0.09601;0.73945;0.96889;0.16658;-107.428;0.69499;-0.05276;-0.71266;0.57229;-0.67021;0.39782;3.012.241.000.294.960
127.629;243.687;-0.29593;0.06329;-129.035;-0.37;0.77184;0.08165;13.165;0.87653;145.256;0.83726;3.053.358.145.634.900
0.11889;0.45494;-0.465;0.46119;-0.12383;128.891;-0.32169;0.43708;0.05947;0.50406;0.15735;-162.763;3.055.260.216.928.480
0.88545;148.545;0.07739;222.229;0.98551;-0.3746;0.4974;-0.17206;120.332;243.409;-0.15915;-0.83449;3.077.719.278.302.410
-0.68295;-0.45467;179.107;0.32678;0.90128;-100.785;-0.54116;-0.26209;0.13248;-179.379;0.15943;0.54946;3.113.044.206.011.600
197.937;-0.53161;0.10846;224.805;-0.1547;-111.156;-0.30267;123.352;125.791;0.48461;-121.586;-0.54462;3.126.496.179.942.180
-0.42606;-125.674;104.047;0.86993;0.13948;0.66261;0.21141;0.07725;-0.28784;-0.79826;124.448;0.30401;3.170.772.338.813.230
174.875;0.6735;0.18896;0.1444;-197.574;28.078;-0.07681;-201.623;0.28216;-138.383;-138.859;-147.683;3.247.218.689.283.510
101.329;0.75328;-107.205;15.818;-195.399;-0.00065;-135.985;-0.9024;0.54916;11.355;0.56214;-0.26665;3.296.898.189.444.870
-0.60542;0.08241;-102.941;0.75281;0.44721;-0.2206;-0.34358;0.56621;-0.28681;0.16359;12.195;102.268;3.301.983.685.850.220
0.16428;-0.07224;-0.50277;0.34749;-0.09741;0.86427;-0.69823;0.54793;-140.828;-0.53086;0.52058;-0.56747;3.302.395.646.091.430
103.645;165.091;0.74296;0.79176;-13.614;-109.282;-0.90544;-0.99041;0.5535;-0.5062;-0.17858;-0.16004;3.307.529.216.461.320
0.10869;-0.97572;0.66796;168.444;-0.87716;134.979;-0.97457;0.4167;-0.2317;0.49827;-0.68002;-0.04325;3.316.050.166.387.870
0.67925;-0.38341;-0.42979;0.1745;-0.60171;0.46806;-0.17789;-0.29756;116.683;-0.84831;0.91238;-165.727;3.332.293.439.897.900
0.48064;0.49347;0.68734;0.96776;-0.94796;-0.10283;-142.823;0.52436;-0.14658;0.19491;113.936;0.53772;3.333.834.571.123.690
0.33515;-103.043;0.02747;-0.60478;0.45714;-0.12524;-0.39143;-0.6847;-279.771;-0.02155;-0.40689;149.078;3.347.639.369.984.090
0.60799;0.08016;-0.60408;0.02564;-0.4443;-147.616;0.06155;-101.042;0.57443;-0.02838;132.942;-0.00847;3.355.523.409.367.840
0.01043;-0.6862;157.328;-0.80619;0.92726;-0.64965;0.54341;0.66008;0.83765;0.15467;0.1525;0.29195;3.359.607.001.216.630
0.20265;-118.923;0.27769;0.42011;-0.10771;-127.445;0.26138;0.16329;0.26856;0.41155;-0.44304;0.867;3.379.078.801.801.840
0.73097;-266.181;113.459;-0.19222;-0.35395;0.4661;0.8778;-0.25832;0.83489;-189.889;0.43742;0.78682;3.406.352.961.258.320
13.364;-0.53212;-100.816;-0.66033;-0.76211;0.8544;0.2131;0.59225;179.446;0.64383;0.92117;-0.38638;3.422.899.850.629.100
166.577;149.388;0.53736;-124.824;-0.55677;-176.425;0.907;0.03978;0.13316;-0.23635;-113.575;-111.012;3.462.111.979.125.160
0.04281;-0.15995;-0.82808;-0.78243;0.96882;146.099;-125.174;0.42496;139.833;-0.70029;-0.84801;-12.867;3.474.447.183.755.600
0.59648;0.23655;-202.788;0.16611;-0.48234;0.55684;-223.057;0.07901;-0.27403;-0.66539;0.91479;0.0325;3.478.468.232.937.800
263.622;0.51196;-0.77522;-0.59763;149.308;129.051;-0.74558;0.33571;-0.20725;0.373;-0.98185;-0.00935;3.491.183.244.415.740
0.65811;-0.57449;-192.324;-130.301;0.56738;117.313;0.18208;-0.55085;-0.10666;-103.246;-0.08711;-115.947;3.498.908.354.584.750
0.89279;-0.40199;-140.576;0.14661;-0.73032;-276.907;0.33383;-0.84181;-2.373;132.139;-0.05897;123.242;3.499.941.490.238.150
0.13706;-0.46319;0.46257;-0.13423;0.16411;-0.7573;0.76899;-166.602;-0.5231;-0.60121;215.346;176.288;3.532.289.216.961.160
132.935;0.70104;0.10231;-0.28435;-110.478;-0.18697;-0.33341;-0.30314;-0.16335;0.92361;212.692;113.948;3.542.408.146.327.930
-0.70563;-15.073;-0.37571;0.29265;101.864;123.301;134.032;-0.97611;-0.94384;-0.70263;0.01266;-0.07652;3.561.349.882.208.860
-0.53929;-0.55722;0.1664;0.74703;0.5024;-0.458;0.18165;-0.11589;-0.86963;101.539;0.09453;0.92922;3.611.052.055.219.670
0.28901;0.12916;0.33581;-0.18142;0.15199;0.35347;-0.28429;110.298;0.54752;-243.913;0.7121;-0.08514;3.622.007.897.743.010
-0.30546;-0.25786;-0.78508;0.45154;0.41382;-0.37742;-0.0499;0.12836;-0.18503;-0.76688;0.50487;116.941;3.663.091.413.742.870
-0.1659;-0.79436;-205.653;144.056;-0.4383;205.268;-0.15386;0.13861;246.741;-0.49832;0.44502;-0.82217;3.677.288.294.481.780
0.72637;0.13428;0.80406;-113.154;0.25783;-0.76378;0.92752;191.281;-0.83115;128.732;148.312;-0.68121;3.679.652.706.320.140
195.719;-0.2121;128.061;-0.53871;254.829;129.248;0.36819;118.833;-0.24995;0.57086;-152.804;143.883;3.719.669.696.250.960
0.87707;-0.67326;0.75587;0.02353;-0.53202;-107.232;-0.19638;-0.22323;0.51896;-0.28592;-0.84544;-0.84699;3.744.157.889.011.910
0.09963;-121.401;-0.03877;0.55565;-0.07295;0.28872;-0.28835;-0.86223;-0.70801;0.53465;-0.04494;-134.535;3.744.710.560.351.590
-0.17972;0.34877;0.94138;-0.45889;0.93904;-0.50344;0.56473;111.292;-0.70358;262.023;0.29815;-0.58507;3.749.448.986.726.930
0.68137;0.70078;-0.93818;-0.82803;0.2984;17.282;269.388;0.62076;0.07209;-107.504;-0.83864;-0.13533;3.768.126.992.096.010
112.859;-0.11438;-0.58155;-0.50531;-0.59954;-0.72528;-162.505;0.29643;0.73118;-106.202;10.021;0.2588;3.773.330.525.415.600
0.91222;0.50494;0.56414;-0.36697;-0.34223;-168.038;-0.0523;-146.939;117.083;-0.41582;-0.22788;20.283;3.796.363.875.692.410
-0.86035;-137.348;-126.443;126.532;0.66851;-104.163;-178.845;0.48646;-0.06239;0.88479;-156.304;104.162;3.801.246.348.462.740
-0.39653;-0.63843;-0.58633;0.76001;0.29029;-0.72455;109.974;-0.27912;-137.819;-105.343;0.86423;0.24237;3.819.392.802.197.340
0.51119;0.59301;-144.003;131.318;-10.641;154.702;0.25852;-0.17401;0.63399;-0.44751;-0.09398;-0.24066;3.881.819.431.266.010
-0.18772;-0.919;240.349;-0.28551;0.42927;0.39512;0.39655;0.50704;-0.89025;-0.41595;0.38041;0.69821;3.882.251.278.067.430
0.83154;0.00254;-0.0706;-124.085;0.21371;0.50767;223.741;0.19569;-0.2186;0.3845;176.731;-321.118;3.886.894.361.856.030
-0.38896;0.32227;-0.92728;0.18504;0.72525;0.01141;0.84337;-0.28894;-0.78264;-0.38098;0.58547;0.37612;3.946.195.195.955.920
0.17496;0.21211;-14.943;0.18588;0.1109;-0.48696;0.40023;-114.709;0.60693;148.081;0.15113;0.42242;3.959.073.043.204.300
0.55572;-0.31303;0.50914;0.19934;-0.49788;-0.66901;0.0655;0.33372;0.31842;0.85862;206.437;-0.86265;3.968.661.167.898.190
-0.6078;0.63516;-0.39671;0.44332;0.97843;-0.80509;-0.86485;-190.302;0.02288;-109.494;-155.584;-0.0942;4.011.479.356.984.800
-0.19917;151.851;0.88086;0.59062;0.23813;-0.19077;0.32916;-0.70446;14.049;-187.901;0.43245;-0.58788;4.019.685.930.245.890
-0.10584;0.95465;0.52039;-191.583;202.233;-0.82444;-0.67849;-0.05725;-0.57989;-0.23226;-105.834;0.77234;4.028.198.630.929.140
297.932;-0.59397;-184.331;-0.15036;116.012;-0.09831;11.369;-0.83485;0.03609;269.368;203.726;-0.13869;4.033.159.506.302.500
0.78568;-231.073;120.387;-104.133;-0.07941;-0.22473;0.9443;0.54086;-0.94546;-0.36392;-0.61881;0.106;4.046.013.178.505.520
0.53021;203.253;-0.16389;0.63235;-0.7167;-0.08397;-114.128;-0.62517;141.277;195.052;149.109;-2.895;4.058.703.872.476.080
106.206;-163.592;-0.36217;-0.81158;-0.2041;0.23495;-0.1305;-0.14662;-0.40562;-0.64392;0.18914;-0.33853;4.066.486.577.074.300
-0.35278;13.738;0.24713;0.14109;0.92608;0.77304;0.84885;-0.62361;139.747;136.792;-178.177;0.22373;4.082.235.120.333.410
-0.08879;-0.99543;-163.762;-0.80559;114.796;0.11597;0.41783;0.2512;0.43842;-0.13666;-0.04828;301.358;4.128.296.556.408.170
-0.07995;-0.72524;103.029;0.07202;0.45554;223.714;0.41696;-0.08784;-215.106;0.05498;0.7277;-112.508;4.135.516.448.371.130
-0.35566;-102.451;-0.81252;0.8578;0.24765;-142.294;-0.90164;0.01656;-0.50098;-0.66005;0.44957;-105.184;4.163.623.845.117.110
0.19567;-199.202;0.93696;-0.08412;0.24401;-0.84984;-0.22381;130.633;-138.236;-0.54115;0.82103;-196.205;4.165.580.166.637.940
0.06488;-11.963;12.966;-108.948;128.849;0.61146;-0.00082;-0.63342;-0.90842;0.56834;-143.515;-0.44816;4.167.881.818.164.940
-0.61405;-177.837;-0.83907;298.546;-104.993;0.39555;0.80841;-0.32512;0.34941;-0.22572;165.008;0.84688;4.180.030.816.427.490
0.67148;-0.35351;108.813;0.19514;-0.35782;-0.07176;0.3164;0.81582;0.4799;-138.761;-0.86196;0.44829;4.212.070.054.698.720
-103.764;147.258;0.35619;0.71475;106.184;-136.849;0.23254;0.56708;-0.69184;-0.61462;15.111;124.925;4.261.723.546.557.380
0.13543;258.547;-0.31288;0.10156;0.34161;-135.382;0.66626;0.10991;177.846;-0.80429;-0.88086;-0.03929;4.320.229.671.083.070
0.33768;-0.45061;-24.742;0.02793;0.13635;0.13602;207.017;-134.285;0.14896;174.486;-0.56195;0.33072;4.342.698.707.179.200
0.66005;-0.84736;0.38179;-0.66407;0.3264;-0.12741;-174.483;139.174;0.19303;-0.0805;-138.772;137.009;4.400.160.127.850.210
146.474;0.40409;150.124;227.399;177.167;0.88805;-103.829;-0.0868;0.84101;-0.42459;0.41064;0.17084;4.407.440.903.427.100
0.01178;0.55655;0.04816;0.2638;0.30482;0.49462;-0.95631;-193.024;0.45843;-0.45477;0.03112;0.44798;4.411.490.650.037.800
107.721;0.1874;0.37087;0.30515;-0.82377;-0.14674;-0.73197;0.79627;0.87491;-131.765;-154.612;0.97028;4.420.960.467.039.060
-0.37834;-0.97935;0.66147;157.773;-0.05724;-0.33403;-107.297;0.65897;-0.74425;0.58562;-130.919;-167.569;4.421.164.024.946.970
151.789;-100.284;0.80373;-0.65961;-0.80822;129.635;-137.076;0.77777;-10.689;-0.67092;0.34183;0.42921;4.436.225.014.188.250
0.88093;-177.321;-116.241;-147.795;0.62306;-0.60773;0.38684;0.72863;-0.96791;0.295;-107.039;-154.173;4.447.942.565.632.390
102.093;0.63639;-0.68037;-0.37573;-0.49687;-0.35524;-0.25879;-0.01019;0.10192;-0.0338;1.149;-0.4854;4.456.249.105.998.830
-0.69221;103.057;136.221;139.044;0.4575;-158.844;0.64441;-112.592;-0.66268;-157.314;-143.787;0.28496;4.504.837.164.490.830
0.056;0.23783;-0.3466;0.88121;-0.14935;0.97092;-0.35759;141.625;112.933;-113.897;-0.14667;-125.401;4.546.320.118.982.590
0.92738;0.03981;0.75202;-0.16271;-0.4858;0.02771;-192.482;-150.372;-0.65529;-106.803;0.6537;0.04864;4.567.567.234.131.460
-0.08348;0.70818;0.37196;106.066;-0.10755;-0.55855;0.21989;0.6773;0.19374;115.656;-0.19749;-0.86316;4.582.151.877.359.750
-0.27251;-213.959;-117.754;174.524;-0.47178;0.84969;0.27788;-151.058;-0.20872;192.493;103.316;-0.4222;4.586.129.525.913.420
-0.93474;120.394;0.98578;0.96835;0.50191;0.61065;106.734;0.29837;0.25239;0.8934;-0.67228;12.517;4.611.830.975.574.080
0.78029;131.746;129.047;-0.18634;-0.20751;0.95696;-109.419;0.70894;0.01156;-0.83827;-0.36775;-0.13035;4.631.143.729.052.020
0.09391;0.98995;168.296;146.393;-0.6997;127.342;-156.556;-0.25471;0.81744;0.71512;121.563;0.53877;4.688.131.437.933.460
0.0675;-0.94786;201.455;145.291;-0.63387;-132.338;-0.58607;-0.68464;-0.24247;-0.45099;0.86368;-105.305;4.691.017.542.703.480
-0.08879;-0.93826;0.4289;-149.825;158.656;-0.40295;109.103;0.02012;-162.969;-129.067;136.065;0.09426;4.693.197.217.524.280
0.66044;135.371;-176.562;0.57886;-0.57651;0.61538;147.808;0.65154;110.902;-0.36087;-0.6052;0.69317;4.721.197.091.691.150
-104.553;-0.13754;-0.10689;130.548;0.88442;0.8106;0.28416;-0.71715;-243.303;-0.3748;-0.591;-0.96572;4.742.078.543.213.120
-0.82828;111.865;-0.21317;0.2232;143.016;-132.038;106.803;-0.01878;0.01348;0.73446;-101.237;-224.096;4.746.008.699.578.420
0.26986;231.368;-0.90627;-0.75295;0.7499;101.977;0.67286;-188.918;0.21444;-110.147;0.16628;101.777;4.747.437.892.418.050
-0.39659;-0.43879;10.671;0.60176;0.51421;-0.28602;-0.45846;-0.13423;-117.176;-0.362;0.86638;111.219;4.795.365.943.012.490
-0.31677;156.761;0.26971;0.16489;0.82613;-140.428;0.23996;107.983;0.74857;-0.45214;-0.29331;0.42875;4.804.064.911.384.470
0.80459;-0.23507;0.31673;-0.14603;-0.08721;-0.24224;-0.01037;0.54514;-124.712;-0.27017;-226.824;-0.08731;4.808.284.295.733.210
-127.174;145.419;0.68997;0.34178;127.136;-124.688;209.742;0.9659;0.08156;0.51758;0.11865;150.712;4.826.096.593.526.330
-0.4468;120.983;-0.17364;218.219;-0.96402;-0.16507;0.68037;-0.25403;-152.305;-110.137;-0.05264;-157.547;4.858.229.591.992.070
0.861;-0.09008;-223.865;-0.28517;-0.24776;0.07754;-0.24929;0.68723;100.108;170.461;0.21605;135.305;4.901.508.076.146.240
-0.60135;0.25292;-0.28844;-0.15028;135.844;0.88144;-0.68581;0.22166;-0.7283;-0.90015;0.09346;-0.1374;4.902.114.557.465.260
0.59523;0.0373;0.83614;-0.64531;-0.17994;-0.11786;-130.247;-122.721;0.41538;-0.56958;-0.0147;0.87249;4.909.669.465.873.670
-0.38151;-0.60693;-0.90807;0.08006;10.305;-0.94772;-0.25921;0.28012;-0.93717;-0.28754;-0.85839;-0.41622;4.985.014.684.707.760
